id_encuestado,pregunta_texto,respuesta,id_pregunta,seccion
113,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
114,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
115,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
116,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
117,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
118,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
119,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
120,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
121,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
122,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
123,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
124,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
125,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
126,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
127,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
128,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
129,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
130,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
131,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
132,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
133,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
134,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
135,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
136,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
137,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
138,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
139,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
140,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
141,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
142,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
143,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
144,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
145,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
146,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
147,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
148,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
149,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
150,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
151,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
152,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
153,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
154,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
155,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
156,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
157,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",8,29,Factores Contextuales
158,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
159,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
160,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
161,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
162,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
163,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
164,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
165,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
166,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
167,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
168,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
169,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
170,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
171,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
172,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
173,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
174,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
175,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
176,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
177,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
178,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
179,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
180,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
181,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
182,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
183,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",0,29,Factores Contextuales
184,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
185,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
186,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
187,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
188,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
189,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
190,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
191,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
192,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
193,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
194,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
195,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
196,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
197,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
198,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
199,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
200,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
201,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
202,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
203,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
204,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
205,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
206,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
207,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
208,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
209,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
210,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",1,29,Factores Contextuales
211,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
212,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
213,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",3,29,Factores Contextuales
214,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",2,29,Factores Contextuales
215,"En una escala del 1 al 4, donde 1 es 'muy bajo' y 4 es 'muy alto', ¿Cómo calificaría su nivel de estrés relacionado con el trabajo o el estudio?",4,29,Factores Contextuales
1,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
2,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
3,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
4,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
5,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
6,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
7,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
8,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
9,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
10,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
11,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
12,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
13,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
14,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
15,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
16,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
17,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
18,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
19,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
20,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
21,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
22,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
23,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
24,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
25,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
26,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
27,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
28,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
29,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
30,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
31,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
32,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
33,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
34,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
35,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
36,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
37,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
38,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
39,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
40,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
41,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
42,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
43,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
44,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
45,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
46,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
47,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
48,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
49,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
50,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
51,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
52,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
53,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
54,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
55,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
56,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
57,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
58,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
59,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
60,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
61,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
62,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
63,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
64,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
65,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
66,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
67,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
68,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
69,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
70,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
71,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
72,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
73,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
74,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
75,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
76,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
77,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
78,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
79,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
80,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
81,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
82,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
83,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
84,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
85,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
86,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
87,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
88,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No estoy seguro/a,30,Factores Contextuales
89,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
90,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
91,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
92,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
93,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
94,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
95,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,Sí,30,Factores Contextuales
96,¿Considera que tiene un buen balance entre su vida laboral/estudio y personal?,No,30,Factores Contextuales
